customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,gender,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn
7654-YWJUF,43,Yes,One year,Yes,Bank transfer (automatic),84.25,3539.25,Male,0,Yes,No,No,Fiber optic,Yes,No,Yes,Yes,No,No,No
1875-QIVME,2,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Female,0,Yes,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes
6727-IOTLZ,14,Yes,Two year,No,Mailed check,81.95,1181.75,Male,0,Yes,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,No
0691-JVSYA,53,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Female,0,Yes,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes
5918-VUKWP,32,Yes,One year,No,Bank transfer (automatic),20.55,654.55,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
1744-JHKYS,34,Yes,Month-to-month,No,Electronic check,24.7,780.2,Female,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
2656-FMOKZ,15,Yes,Month-to-month,Yes,Mailed check,74.45,1145.7,Female,1,No,No,Yes,Fiber optic,No,No,No,No,No,No,Yes
2070-FNEXE,7,Yes,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Female,1,No,No,No,Fiber optic,Yes,No,No,No,No,No,Yes
5947-SGKCL,15,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,Female,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No
3712-PKXZA,61,Yes,One year,Yes,Credit card (automatic),20.55,1252,Male,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
6317-YPKDH,1,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Female,0,No,No,No phone service,DSL,No,Yes,No,No,No,No,Yes
6582-OIVSP,1,Yes,Month-to-month,No,Mailed check,45.3,45.3,Female,0,No,No,No,DSL,No,No,No,No,No,No,No
9367-WXLCH,8,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Male,0,No,No,Yes,Fiber optic,No,No,No,No,No,Yes,Yes
5524-KHNJP,33,Yes,One year,No,Credit card (automatic),74.75,2453.3,Male,0,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,No
1918-ZBFQJ,13,Yes,Month-to-month,Yes,Electronic check,79.25,1111.65,Female,0,No,No,No,Fiber optic,No,Yes,Yes,No,No,No,Yes
1024-GUALD,1,No,Month-to-month,Yes,Electronic check,24.8,24.8,Female,0,Yes,No,No phone service,DSL,No,No,No,No,No,No,Yes
4827-USJHP,20,Yes,Month-to-month,Yes,Mailed check,51.8,1023.85,Male,0,No,No,No,DSL,No,Yes,No,No,No,No,No
8167-GJLRN,3,No,Month-to-month,No,Electronic check,30.4,82.15,Male,0,No,No,No phone service,DSL,No,No,No,Yes,No,No,No
0956-SYCWG,13,Yes,One year,No,Electronic check,19.65,244.8,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
8017-UVSZU,40,Yes,Month-to-month,No,Credit card (automatic),56.6,2379.1,Female,0,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No
7100-FQPRV,43,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,Male,0,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,No
2472-OVKUP,6,Yes,Month-to-month,Yes,Electronic check,91,531,Male,0,Yes,No,No,Fiber optic,No,Yes,Yes,No,No,Yes,Yes
2984-RGEYA,69,Yes,Two year,No,Bank transfer (automatic),19.75,1375.4,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9680-NIAUV,72,Yes,Two year,No,Credit card (automatic),109.7,8129.3,Female,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No
2146-EGVDT,59,Yes,Two year,No,Credit card (automatic),19.3,1192.7,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
2604-IJPDU,20,Yes,Month-to-month,Yes,Electronic check,96.55,1901.65,Female,0,Yes,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,No
9178-JHUVJ,24,Yes,Two year,Yes,Bank transfer (automatic),24.1,587.4,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
6168-YBYNP,59,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,Male,0,No,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No
7255-SSFBC,72,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,Male,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No
3645-DEYGF,1,Yes,Month-to-month,No,Mailed check,20.75,20.75,Male,0,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9323-HGFWY,27,Yes,One year,Yes,Credit card (automatic),101.9,2681.15,Female,0,Yes,No,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,No
8544-GOQSH,14,Yes,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,Female,0,No,No,No,Fiber optic,No,Yes,No,Yes,No,No,No
3363-DTIVD,71,Yes,Two year,No,Electronic check,105.55,7405.5,Male,0,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,No
7018-WBJNK,13,Yes,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,Male,0,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,No
9142-KZXOP,44,Yes,Month-to-month,No,Credit card (automatic),68.85,2958.95,Male,0,No,No,No,Fiber optic,No,No,No,No,No,No,No
7674-YTAFD,33,Yes,One year,Yes,Bank transfer (automatic),79.95,2684.85,Female,0,No,No,No,Fiber optic,No,Yes,No,Yes,No,No,No
6348-SNFUS,72,No,Two year,Yes,Credit card (automatic),55.45,4179.2,Male,0,Yes,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,No
1285-OKIPP,1,Yes,Month-to-month,No,Electronic check,79.9,79.9,Male,0,No,No,No,Fiber optic,No,No,No,No,No,Yes,Yes
7825-ECJRF,19,Yes,Month-to-month,Yes,Electronic check,106.6,1934.45,Female,0,No,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes
1347-KTTTA,64,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,Male,0,Yes,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No
7841-TZDMQ,2,Yes,Month-to-month,Yes,Credit card (automatic),46,84.5,Male,0,No,No,No,DSL,No,No,No,No,No,No,Yes
4195-NZGTA,1,No,Month-to-month,No,Electronic check,25.25,25.25,Female,0,No,No,No phone service,DSL,No,No,No,No,No,No,No
7157-SMCFK,61,Yes,Two year,No,Mailed check,19.75,1124.2,Male,0,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
4709-LKHYG,29,Yes,One year,No,Electronic check,20,540.05,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
2504-DSHIH,23,Yes,Month-to-month,No,Electronic check,86.8,1975.85,Male,1,Yes,No,Yes,Fiber optic,No,No,No,No,No,Yes,No
0699-NDKJM,57,No,Month-to-month,Yes,Bank transfer (automatic),58.75,3437.45,Female,0,Yes,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,No
9286-BHDQG,72,No,Two year,No,Credit card (automatic),45.25,3139.8,Male,0,Yes,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,No
0230-WEQUW,66,No,Two year,Yes,Bank transfer (automatic),56.6,3789.2,Male,0,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,No
2040-LDIWQ,65,Yes,Two year,Yes,Bank transfer (automatic),84.2,5324.5,Male,0,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,No
6496-JDSSB,8,Yes,Month-to-month,Yes,Bank transfer (automatic),80,624.6,Female,0,No,No,No,Fiber optic,No,No,No,No,Yes,No,No
9408-SSNVZ,4,Yes,Month-to-month,Yes,Electronic check,70.15,268.35,Female,0,No,No,No,Fiber optic,No,No,No,No,No,No,Yes
4443-EMBNA,71,Yes,Two year,No,Bank transfer (automatic),24.75,1836.9,Female,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
6469-MRVET,1,Yes,One year,Yes,Electronic check,20.2,20.2,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
0742-MOABM,4,Yes,Month-to-month,No,Mailed check,50.05,179.35,Male,0,Yes,No,No,DSL,No,No,No,Yes,No,No,Yes
5961-VUSRV,12,Yes,One year,Yes,Bank transfer (automatic),19.35,219.35,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
6778-JFCMK,24,No,One year,Yes,Mailed check,50.6,1288.75,Male,0,No,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,No
6341-JVQGF,31,Yes,One year,Yes,Mailed check,81.15,2545.75,Female,0,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No
2232-DMLXU,1,Yes,Month-to-month,No,Mailed check,55.2,55.2,Female,0,Yes,No,No,DSL,No,No,No,No,Yes,No,Yes
4811-JBUVU,30,Yes,Month-to-month,Yes,Credit card (automatic),89.9,2723.15,Male,0,No,No,Yes,Fiber optic,No,No,No,Yes,No,Yes,No
0945-TSONX,47,Yes,Two year,Yes,Credit card (automatic),85.3,4107.25,Female,0,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,No
2651-ZCBXV,54,Yes,Two year,Yes,Credit card (automatic),108,5760.65,Male,0,No,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No
3316-UWXUY,50,Yes,Month-to-month,Yes,Credit card (automatic),93.5,4747.5,Male,0,No,No,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,No
8937-RDTHP,1,Yes,Month-to-month,Yes,Mailed check,84.6,84.6,Male,0,No,No,No,Fiber optic,Yes,No,No,No,No,Yes,Yes
7083-MIOPC,72,Yes,Two year,No,Credit card (automatic),20.25,1566.9,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
1984-GPTEH,29,Yes,Month-to-month,No,Electronic check,25.15,702,Female,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
1251-KRREG,2,Yes,Month-to-month,Yes,Mailed check,54.4,114.1,Male,0,No,No,Yes,DSL,No,Yes,No,No,No,No,Yes
0621-JFHOL,10,No,Two year,Yes,Mailed check,29.6,299.05,Female,0,No,No,No phone service,DSL,No,No,No,Yes,No,No,No
9903-LYSAB,18,Yes,Month-to-month,Yes,Electronic check,73.15,1305.95,Male,0,Yes,No,Yes,Fiber optic,No,No,No,No,No,No,No
0094-OIFMO,11,Yes,Month-to-month,Yes,Electronic check,95,1120.3,Female,1,No,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes
9227-UAQFT,16,Yes,Two year,No,Mailed check,19.75,284.35,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
7301-ABVAD,72,Yes,Two year,No,Bank transfer (automatic),86.6,6350.5,Female,0,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,No
6614-FHDBO,72,Yes,Two year,No,Bank transfer (automatic),109.2,7878.3,Male,0,No,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No
7576-ASEJU,41,Yes,One year,Yes,Credit card (automatic),74.7,3187.65,Female,0,Yes,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,No
9058-HRZSV,65,Yes,Month-to-month,No,Electronic check,94.4,6126.15,Female,1,Yes,No,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,No
4522-AKYLR,13,Yes,Month-to-month,Yes,Electronic check,54.8,731.3,Female,1,No,No,No,DSL,No,Yes,Yes,No,No,No,No
0221-WMXNQ,4,Yes,Month-to-month,No,Electronic check,75.35,273.4,Male,1,No,No,No,Fiber optic,Yes,No,No,No,No,No,No
0303-UNCIP,41,Yes,One year,No,Mailed check,65,2531.8,Male,0,No,No,Yes,DSL,No,No,Yes,No,No,Yes,No
9947-OTFQU,15,Yes,Month-to-month,Yes,Electronic check,74.4,1074.3,Male,1,No,No,No,Fiber optic,No,Yes,No,No,No,No,Yes
0322-YINQP,1,Yes,Month-to-month,Yes,Mailed check,48.55,48.55,Male,0,No,No,No,DSL,Yes,No,No,No,No,No,Yes
0959-WHOKV,42,Yes,One year,Yes,Electronic check,99,4298.45,Male,0,No,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,No
4075-JFPGR,51,Yes,One year,Yes,Electronic check,93.5,4619.55,Female,0,Yes,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,No
4629-NRXKX,2,Yes,Month-to-month,No,Electronic check,70.4,147.15,Female,0,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Yes
9514-JDSKI,1,No,Month-to-month,No,Electronic check,40.2,40.2,Male,1,Yes,No,No phone service,DSL,No,Yes,No,No,Yes,No,Yes
3282-ZISZV,32,Yes,One year,No,Credit card (automatic),83.7,2633.3,Male,0,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,No
3675-YDUPJ,10,Yes,Month-to-month,Yes,Mailed check,19.85,193.05,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
4111-BNXIF,67,No,Two year,Yes,Electronic check,59.55,4103.9,Female,0,Yes,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,No
7017-VFHAY,61,Yes,Two year,No,Credit card (automatic),115.1,7008.15,Female,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No
6655-LHBYW,50,Yes,One year,No,Credit card (automatic),114.35,5791.1,Male,0,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No
4959-JOSRX,2,Yes,Month-to-month,Yes,Credit card (automatic),44.6,80.55,Female,0,Yes,No,No,DSL,No,No,No,No,No,No,Yes
5046-NUHWD,29,No,Month-to-month,Yes,Electronic check,45,1228.65,Female,1,Yes,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,No
7273-TEFQD,3,No,Month-to-month,Yes,Electronic check,41.15,132.2,Male,1,No,No,No phone service,DSL,No,No,Yes,No,No,Yes,Yes
3606-TWKGI,13,Yes,Month-to-month,Yes,Electronic check,106.9,1364.3,Male,1,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes
7529-ZDFXI,57,Yes,Month-to-month,Yes,Electronic check,89.85,4925.35,Male,1,Yes,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,No
7605-BDWDC,31,No,Two year,Yes,Bank transfer (automatic),49.85,1520.1,Female,0,No,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,No
1950-KSVVJ,45,Yes,One year,No,Mailed check,113.3,5032.25,Female,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No
0123-CRBRT,61,Yes,Two year,No,Mailed check,88.1,5526.75,Female,0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No
6292-TOSSS,50,Yes,Two year,No,Bank transfer (automatic),24.9,1195.25,Male,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
3197-ARFOY,19,Yes,Month-to-month,Yes,Mailed check,105,2007.25,Female,1,No,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No
6323-AYBRX,59,Yes,Two year,No,Mailed check,19.35,1099.6,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
7014-ZZXAW,71,Yes,Two year,Yes,Credit card (automatic),24.25,1732.95,Female,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
4385-GZQXV,16,Yes,Month-to-month,Yes,Electronic check,94.45,1511.2,Female,1,No,No,No,Fiber optic,No,No,No,Yes,Yes,Yes,Yes
7633-MVPUY,57,Yes,Two year,Yes,Electronic check,59.75,3450.15,Male,0,Yes,No,No,DSL,Yes,Yes,No,Yes,No,No,No
6366-ZGQGL,1,No,Month-to-month,No,Bank transfer (automatic),24.8,24.8,Male,0,No,No,No phone service,DSL,No,No,No,No,No,No,Yes
4716-HHKQH,20,Yes,Month-to-month,No,Electronic check,107.05,2172.05,Male,1,Yes,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,No
5940-AHUHD,1,Yes,Month-to-month,No,Mailed check,70.6,70.6,Male,0,No,No,No,Fiber optic,No,No,No,No,No,No,Yes
6432-TWQLB,5,Yes,Month-to-month,Yes,Electronic check,85.4,401.1,Male,0,Yes,No,Yes,Fiber optic,No,Yes,No,Yes,No,No,Yes
4484-GLZOU,52,Yes,Month-to-month,Yes,Electronic check,105.05,5624.85,Female,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes
3179-GBRWV,21,Yes,Month-to-month,Yes,Bank transfer (automatic),64.95,1339.8,Male,1,Yes,No,No,DSL,Yes,Yes,No,No,No,Yes,No
8645-KWHJO,14,No,Month-to-month,Yes,Electronic check,55,771.95,Male,0,No,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,No
4130-MZLCC,5,Yes,Month-to-month,No,Bank transfer (automatic),50.55,244.75,Female,0,No,No,No,DSL,No,Yes,No,No,No,No,No
0314-TKOSI,6,Yes,Month-to-month,No,Mailed check,55.15,322.9,Female,0,No,No,No,DSL,Yes,Yes,No,No,No,No,No
8229-MYEJZ,10,Yes,Month-to-month,No,Electronic check,51.2,498.25,Female,0,No,No,No,DSL,No,Yes,No,No,No,No,No
2080-SRCDE,1,Yes,Month-to-month,No,Mailed check,25.4,25.4,Female,0,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
9577-WJVCQ,68,Yes,Month-to-month,No,Mailed check,54.45,3687.75,Female,0,No,No,Yes,DSL,Yes,No,No,No,No,No,No
9512-UIBFX,18,Yes,Month-to-month,No,Mailed check,95.15,1779.95,Male,0,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes
6202-DYYFX,22,Yes,One year,Yes,Credit card (automatic),76,1783.6,Female,0,No,No,Yes,Fiber optic,No,No,No,No,No,No,No
3808-HFKDE,20,Yes,Month-to-month,Yes,Electronic check,44.35,927.15,Female,0,No,No,No,DSL,No,No,No,No,No,No,No
5583-SXDAG,1,Yes,Month-to-month,No,Electronic check,70,70,Male,0,Yes,No,No,Fiber optic,No,No,No,No,No,No,Yes
3488-PGMQJ,8,Yes,Month-to-month,Yes,Electronic check,74.5,606.55,Male,1,No,No,No,Fiber optic,No,Yes,No,No,No,No,Yes
3580-REOAC,10,Yes,Month-to-month,Yes,Credit card (automatic),44.85,435.4,Male,0,No,No,No,DSL,No,No,No,No,No,No,Yes
7534-BFESC,24,Yes,Month-to-month,Yes,Electronic check,76.1,1712.7,Male,1,No,No,Yes,Fiber optic,No,No,No,No,No,No,Yes
3727-OWVYD,35,Yes,One year,No,Mailed check,61.2,2021.2,Male,0,No,No,No,DSL,Yes,Yes,Yes,No,No,No,No
2294-SALNE,23,Yes,One year,No,Mailed check,86.8,1940.8,Male,0,Yes,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,No
4847-TAJYI,6,Yes,Month-to-month,Yes,Electronic check,89.35,567.8,Female,1,No,No,No,Fiber optic,No,No,No,No,Yes,Yes,No
1563-IWQEX,12,Yes,Month-to-month,No,Mailed check,19.7,220.35,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
8203-XJZRC,1,Yes,Month-to-month,No,Mailed check,20.25,20.25,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
6556-DBKZF,71,Yes,Two year,No,Electronic check,76.05,5436.45,Female,0,Yes,Yes,No,Fiber optic,No,No,Yes,No,No,No,No
6851-WEFYX,35,Yes,Month-to-month,Yes,Electronic check,100.8,3437.5,Male,1,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No
2985-JUUBZ,40,Yes,Month-to-month,Yes,Electronic check,74.55,3015.75,Male,0,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,No
6390-DSAZX,1,Yes,Month-to-month,Yes,Mailed check,73.6,73.6,Female,0,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Yes
0895-LMRSF,23,Yes,One year,Yes,Bank transfer (automatic),64.9,1509.8,Male,0,No,No,No,DSL,No,No,No,No,Yes,Yes,No
8098-LLAZX,4,Yes,Month-to-month,Yes,Electronic check,95.45,396.1,Female,1,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes
8266-VBFQL,4,Yes,Month-to-month,Yes,Electronic check,90.4,356.65,Male,0,No,No,No,Fiber optic,No,No,Yes,Yes,No,Yes,No
8181-YHCMF,68,No,Two year,No,Credit card (automatic),60.3,4109,Female,0,Yes,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,No
2240-HSJQD,38,Yes,Month-to-month,Yes,Mailed check,81.85,3141.7,Male,0,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No
1248-DYXUB,52,Yes,Two year,No,Mailed check,24.8,1229.1,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
0265-EDXBD,32,Yes,Month-to-month,Yes,Electronic check,74.9,2303.35,Male,1,Yes,No,Yes,Fiber optic,No,No,No,No,No,No,Yes
4115-BNPJY,29,Yes,Two year,No,Mailed check,75.55,2054.4,Male,0,Yes,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,No
3167-SNQPL,38,Yes,Month-to-month,No,Electronic check,101.15,3741.85,Male,1,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,No
4091-TVOCN,48,Yes,One year,Yes,Credit card (automatic),78.75,3682.45,Male,0,No,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,No
1098-TDVUQ,1,Yes,Month-to-month,Yes,Bank transfer (automatic),19.25,19.25,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
7277-OZCGZ,22,Yes,Month-to-month,Yes,Electronic check,89.05,1886.25,Female,0,No,No,No,Fiber optic,Yes,No,No,Yes,No,Yes,No
1557-EMYVT,43,Yes,Two year,No,Credit card (automatic),115.05,4895.1,Female,0,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No
2799-ARNLO,5,Yes,Month-to-month,Yes,Electronic check,69.35,341.6,Female,1,Yes,No,No,Fiber optic,No,No,No,No,No,No,No
7563-BIUPC,5,Yes,Month-to-month,Yes,Electronic check,80.6,415.55,Male,0,No,No,No,Fiber optic,No,No,No,No,Yes,No,Yes
5027-YOCXN,51,Yes,One year,No,Credit card (automatic),110.05,5686.4,Male,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No
3973-SKMLN,71,Yes,Two year,Yes,Credit card (automatic),19.9,1355.1,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No
2321-OMBXY,38,Yes,One year,No,Credit card (automatic),80.3,3058.65,Female,0,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes
2840-XANRC,24,Yes,Month-to-month,Yes,Electronic check,93.15,2231.05,Male,1,Yes,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes
6745-JEFZB,35,Yes,Month-to-month,Yes,Credit card (automatic),91.5,3236.35,Male,0,Yes,No,Yes,Fiber optic,No,No,No,Yes,Yes,No,No
5020-ZSTTY,54,Yes,One year,No,Bank transfer (automatic),82.45,4350.1,Female,1,No,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes
9880-TDQAC,72,No,Two year,Yes,Electronic check,60,4264,Female,0,Yes,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,No
8705-WZCYL,1,Yes,Month-to-month,Yes,Electronic check,44.8,44.8,Male,0,No,No,No,DSL,No,No,No,No,No,No,No
7102-JJVTX,9,Yes,One year,No,Mailed check,48.6,422.3,Female,0,Yes,Yes,No,DSL,Yes,No,No,No,No,No,No
8626-PTQGE,69,No,Two year,Yes,Bank transfer (automatic),60.05,4176.7,Male,0,No,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,No
4983-CLMLV,52,Yes,Month-to-month,Yes,Credit card (automatic),102.7,5138.1,Female,0,Yes,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,No
5701-YVSVF,11,Yes,Month-to-month,Yes,Electronic check,82.9,880.05,Female,1,Yes,No,No,Fiber optic,No,No,No,Yes,Yes,No,No
5804-LEPIM,2,Yes,Month-to-month,Yes,Electronic check,70.35,139.05,Female,1,No,No,No,Fiber optic,No,No,No,No,No,No,Yes
5697-GOMBF,28,No,Month-to-month,Yes,Electronic check,35.9,973.65,Female,1,Yes,Yes,No phone service,DSL,No,No,No,No,Yes,No,No
2739-CACDQ,17,Yes,Month-to-month,Yes,Credit card (automatic),82.65,1470.05,Female,1,No,No,Yes,Fiber optic,No,No,Yes,No,No,No,No
